data_id,value,value_log,value_category,value_log_scaled,precision_scaled,characteristic_order_scaled,indicator_order_scaled,data_quality_score_scaled,is_preferred,high_precision,indicator_encoded,survey_cohort,dataset_source_encoded,char_order_quintile,indicator_importance,sample_size_tier,by_var_0,by_var_14000,by_var_14001,by_var_14002,by_var_Other,type_D,type_I,type_S,type_T,type_U,char_Five year periods,char_Source of vaccination information,char_Total,char_Total 15-49
205497,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6631576198009151,0.6249303506845532,1,1,9,44,1,1,Low,Medium,0,0,0,1,0,0,0,0,1,0,0,0,1,0
751753.26,95.1,4.565389315976247,High,0.18336665518366416,0.6602681824085275,-0.32273957024573297,-0.6631574673392429,-1.5980361824647868,0,1,3,54,1,1,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
567475,95,4.564348191467836,High,0.18293827562516254,0.6602681824085275,-0.32273957024573297,-0.6631574673392429,-1.5980361824647868,0,1,3,68,1,1,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
205486,95.7,4.571613402459248,High,0.18592760865092503,0.6602681824085275,-0.32273957024573297,-0.6631574673392429,0.6249303506845532,1,1,3,44,1,1,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
751753.26,2871,7.962763930168115,High,1.5812454156347453,-1.5125086116847326,-0.32273957024573297,-0.6631573148775707,-1.5980361824647868,0,1,178,54,1,1,Low,Medium,0,1,0,0,0,1,0,0,0,0,0,0,1,0
566372,4122,8.3243363327069,High,1.7300174644288007,-1.5125086116847326,-0.32273957024573297,-0.6631573148775707,-1.5980361824647868,0,1,178,68,1,1,Low,Medium,0,0,1,0,0,1,0,0,0,0,0,0,1,0
205498,2010,7.606387389772652,High,1.4346112486338967,-1.5125086116847326,-0.32273957024573297,-0.6631573148775707,0.6249303506845532,1,1,178,44,1,1,Low,Medium,0,0,0,1,0,1,0,0,0,0,0,0,1,0
375163,2903,7.973844375944687,High,1.5858045595521388,-1.5125086116847326,-0.32273957024573297,-0.6631571624158985,-1.5980361824647868,0,1,179,44,1,1,Low,Medium,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27571,4148,8.330622620332868,High,1.7326040110868342,-1.5125086116847326,-0.32273957024573297,-0.6631571624158985,-1.5980361824647868,0,1,179,44,1,1,Low,Medium,0,0,1,0,0,0,0,0,0,1,0,0,1,0
205492,2041,7.621684998724611,High,1.4409055803070365,-1.5125086116847326,-0.32273957024573297,-0.6631571624158985,0.6249303506845532,1,1,179,44,1,1,Low,Medium,0,0,0,1,0,0,0,0,0,1,0,0,1,0
334590,76.5,4.350277936359301,Medium,0.09485724340383174,0.6602681824085275,-0.32273957024573297,-0.6600641724723152,-1.5980361824647868,0,1,199,59,1,1,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
302266,74.9,4.3294166844015844,Medium,0.08627370336491623,0.6602681824085275,-0.32273957024573297,-0.6600641724723152,-1.5980361824647868,0,1,199,74,1,1,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3816,77.6,4.364371699435161,Medium,0.1006562424239206,0.6602681824085275,-0.32273957024573297,-0.6600641724723152,0.6249303506845532,1,1,199,46,1,1,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
334592,8,2.1972245773362196,Low,-0.7910349240727125,0.6602681824085275,-0.32273957024573297,-0.660064020010643,-1.5980361824647868,0,1,198,59,1,1,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
302262,8.5,2.2512917986064953,Low,-0.7687885047539217,0.6602681824085275,-0.32273957024573297,-0.660064020010643,-1.5980361824647868,0,1,198,74,1,1,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3673.74,7.5,2.1400661634962708,Low,-0.8145532409383794,0.6602681824085275,-0.32273957024573297,-0.660064020010643,0.6249303506845532,1,1,198,46,1,1,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
334593,13.8,2.6946271807700692,Low,-0.5863743806552351,0.6602681824085275,-0.32273957024573297,-0.6600638675489708,-1.5980361824647868,0,1,194,59,1,1,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
302263,14.3,2.72785282839839,Low,-0.5727034045645076,0.6602681824085275,-0.32273957024573297,-0.6600638675489708,-1.5980361824647868,0,1,194,74,1,1,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3673.74,13.5,2.6741486494265287,Low,-0.5948004470333098,0.6602681824085275,-0.32273957024573297,-0.6600638675489708,0.6249303506845532,1,1,194,46,1,1,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
334594,0.1,0.09531017980432487,Low,-1.655885529691039,0.6602681824085275,-0.32273957024573297,-0.6600637150872987,-1.5980361824647868,0,1,197,59,1,1,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
302264,0.2,0.18232155679395465,Low,-1.6200839565282463,0.6602681824085275,-0.32273957024573297,-0.6600637150872987,-1.5980361824647868,0,1,197,74,1,1,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3673.74,0.1,0.09531017980432487,Low,-1.655885529691039,0.6602681824085275,-0.32273957024573297,-0.6600637150872987,0.6249303506845532,1,1,197,46,1,1,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
334595,1.6,0.9555114450274363,Low,-1.3019483826524096,0.6602681824085275,-0.32273957024573297,-0.6600635626256264,-1.5980361824647868,0,1,195,59,1,1,Low,Medium,0,1,0,0,0,0,0,1,0,0,0,0,1,0
302265,2.1,1.1314021114911006,Low,-1.2295766678041113,0.6602681824085275,-0.32273957024573297,-0.6600635626256264,-1.5980361824647868,0,1,195,74,1,1,Low,Medium,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3674,1.2,0.7884573603642702,Low,-1.3706842105536798,0.6602681824085275,-0.32273957024573297,-0.6600635626256264,0.6249303506845532,1,1,195,46,1,1,Low,Medium,0,0,0,1,0,0,0,1,0,0,0,0,1,0
334591,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6600634101639542,-1.5980361824647868,0,1,200,59,1,1,Low,Medium,0,1,0,0,0,0,0,0,1,0,0,0,1,0
302267,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6600634101639542,-1.5980361824647868,0,1,200,74,1,1,Low,Medium,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3817,100,4.61512051684126,High,0.20382898192576954,0.6602681824085275,-0.32273957024573297,-0.6600634101639542,0.6249303506845532,1,1,200,46,1,1,Low,Medium,0,0,0,1,0,0,0,0,1,0,0,0,1,0
334596,84.5,4.448516375942715,Medium,0.13527828722392163,0.6602681824085275,-0.32273957024573297,-0.660063257702282,-1.5980361824647868,0,1,196,59,1,1,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
302268,83.4,4.4355674016019115,Medium,0.12995032129251646,0.6602681824085275,-0.32273957024573297,-0.660063257702282,-1.5980361824647868,0,1,196,74,1,1,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3675,85.2,4.456670177669648,Medium,0.13863323848640408,0.6602681824085275,-0.32273957024573297,-0.660063257702282,0.6249303506845532,1,1,196,46,1,1,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
205512,3072,8.030409562130485,High,1.6090787878400006,-1.5125086116847326,-0.32273957024573297,-0.6600631052406098,-1.5980361824647868,0,1,138,59,1,1,Low,Medium,0,1,0,0,0,1,0,0,0,0,0,0,1,0
387438,4992,8.51579221050061,High,1.808793618231023,-1.5125086116847326,-0.32273957024573297,-0.6600631052406098,-1.5980361824647868,0,1,138,74,1,1,Low,Medium,0,0,1,0,0,1,0,0,0,0,0,0,1,0
15543,2081,7.641084249174914,High,1.4488875673566455,-1.5125086116847326,-0.32273957024573297,-0.6600631052406098,0.6249303506845532,1,1,138,46,1,1,Low,Medium,0,0,0,1,0,1,0,0,0,0,0,0,1,0
334602,3119,8.045588280803528,High,1.6153242010938926,-1.5125086116847326,-0.32273957024573297,-0.6600629527789377,-1.5980361824647868,0,1,139,44,1,1,Low,Medium,0,1,0,0,0,0,0,0,0,1,0,0,1,0
31685,4992,8.51579221050061,High,1.808793618231023,-1.5125086116847326,-0.32273957024573297,-0.6600629527789377,-1.5980361824647868,0,1,139,44,1,1,Low,Medium,0,0,1,0,0,0,0,0,0,1,0,0,1,0
399374,2113,7.656337166430183,High,1.4551635102500173,-1.5125086116847326,-0.32273957024573297,-0.6600629527789377,0.6249303506845532,1,1,139,44,1,1,Low,Medium,0,0,0,1,0,0,0,0,0,1,0,0,1,0
508217,29.3,3.4111477125153233,Medium,-0.2915558968266398,0.6602681824085275,-0.32273957024573297,-0.6594543257835818,-1.5980361824647868,0,1,11,59,1,1,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
413496,30,3.4339872044851463,Medium,-0.28215839306278034,0.6602681824085275,-0.32273957024573297,-0.6594543257835818,-1.5980361824647868,0,1,11,74,1,1,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15526,28.2,3.374168709274236,Medium,-0.3067712230957636,0.6602681824085275,-0.32273957024573297,-0.6594543257835818,0.6249303506845532,1,1,11,46,1,1,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
508216,56.1,4.044804116661965,Medium,-0.030832565027948795,0.6602681824085275,-0.32273957024573297,-0.6594541733219096,-1.5980361824647868,0,1,14,59,1,1,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
413492,54.4,4.014579593753238,Medium,-0.04326870275688336,0.6602681824085275,-0.32273957024573297,-0.6594541733219096,-1.5980361824647868,0,1,14,74,1,1,Low,Medium,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15523,58.1,4.079230924412053,Medium,-0.01666736136069645,0.6602681824085275,-0.32273957024573297,-0.6594541733219096,0.6249303506845532,1,1,14,46,1,1,Low,Medium,0,0,0,1,0,0,1,0,0,0,0,0,1,0
508218,1.4,0.8754687373538999,Low,-1.3348826373908869,0.6602681824085275,-0.32273957024573297,-0.6594535634752209,-1.5980361824647868,0,1,17,59,1,1,Low,Medium,0,1,0,0,0,0,1,0,0,0,0,0,1,0
